transaction_id,customer_id,product_id,date,quantity,price_per_unit,name,gender,age,location,product_name,category,cost_per_unit,total_amount,total_cost,profit,month
T0728,C054,P004,2023-01-28,3,10.63,Michelle Padilla,F,61,Monicaland,Gadget Y,Home,8.0,31.89,24.0,7.890000000000001,2023-01
T0729,C044,P002,2023-03-16,4,19.74,Robert Zuniga,M,21,Carrilloside,Widget B,Electronics,12.0,78.96,48.0,30.959999999999994,2023-03
T0730,C048,P003,2023-06-03,1,8.03,Sheila Johnson,M,43,Susanhaven,Gadget X,Home,5.0,8.03,5.0,3.0299999999999994,2023-06
T0731,C093,P003,2023-04-21,3,6.77,Patrick Wood,M,62,New Devin,Gadget X,Home,5.0,20.31,15.0,5.309999999999999,2023-04
T0732,C100,P005,2023-03-13,1,25.4,Elizabeth Young,F,61,East Rebeccamouth,Tool Z,Outdoors,15.0,25.4,15.0,10.399999999999999,2023-03
T0733,C077,P001,2023-04-18,1,11.54,Andrea Fisher,F,25,North Janicebury,Widget A,Electronics,7.0,11.54,7.0,4.539999999999999,2023-04
T0734,C007,P002,2023-10-08,4,16.89,Robin Walters,M,56,Lake Nicolemouth,Widget B,Electronics,12.0,67.56,48.0,19.560000000000002,2023-10
T0735,C021,P005,2023-09-20,4,18.11,Anna Lamb,M,47,Lake Karenchester,Tool Z,Outdoors,15.0,72.44,60.0,12.439999999999998,2023-09
T0736,C007,P001,2023-05-27,1,12.77,Robin Walters,M,56,Lake Nicolemouth,Widget A,Electronics,7.0,12.77,7.0,5.77,2023-05
T0737,C035,P004,2023-02-04,2,11.41,Lynn Jensen,F,64,New Monica,Gadget Y,Home,8.0,22.82,16.0,6.82,2023-02
T0738,C085,P004,2023-04-12,3,13.06,Heather Anderson,M,64,Suzanneside,Gadget Y,Home,8.0,39.18,24.0,15.18,2023-04
T0739,C063,P005,2023-10-20,4,28.08,Wendy Walsh,M,19,Lake Lindsaystad,Tool Z,Outdoors,15.0,112.32,60.0,52.31999999999999,2023-10
T0740,C057,P004,2023-03-05,4,13.65,Mrs. Patricia Williams,F,52,Reevesfurt,Gadget Y,Home,8.0,54.6,32.0,22.6,2023-03
T0741,C035,P002,2023-12-11,2,21.64,Lynn Jensen,F,64,New Monica,Widget B,Electronics,12.0,43.28,24.0,19.28,2023-12
T0742,C097,P005,2023-12-25,2,29.25,Jillian Gould,M,26,Port Angela,Tool Z,Outdoors,15.0,58.5,30.0,28.5,2023-12
T0743,C015,P003,2023-05-23,4,9.08,Jesse Garrett,M,41,South Danieltown,Gadget X,Home,5.0,36.32,20.0,16.32,2023-05
T0744,C056,P001,2023-05-13,4,10.09,Brandon Payne,F,64,Washingtonburgh,Widget A,Electronics,7.0,40.36,28.0,12.36,2023-05
T0745,C037,P005,2023-02-02,1,27.25,Crystal Cox,F,20,Carrilloland,Tool Z,Outdoors,15.0,27.25,15.0,12.25,2023-02
T0746,C063,P005,2023-03-04,1,24.99,Wendy Walsh,M,19,Lake Lindsaystad,Tool Z,Outdoors,15.0,24.99,15.0,9.989999999999998,2023-03
T0747,C086,P003,2023-01-19,1,6.23,Isaac Doyle,F,41,Gardnermouth,Gadget X,Home,5.0,6.23,5.0,1.2300000000000004,2023-01
T0748,C006,P002,2023-02-12,4,14.84,Clinton Fuentes,M,38,Lake Josephberg,Widget B,Electronics,12.0,59.36,48.0,11.36,2023-02
T0749,C051,P005,2023-03-05,2,29.88,Michelle Castro MD,F,45,Frostfort,Tool Z,Outdoors,15.0,59.76,30.0,29.759999999999998,2023-03
T0750,C008,P001,2023-01-27,3,13.83,Leslie Lee,M,36,Paulburgh,Widget A,Electronics,7.0,41.49,21.0,20.490000000000002,2023-01
T0751,C027,P003,2023-06-20,4,8.59,Jennifer Black,M,39,Gibsonmouth,Gadget X,Home,5.0,34.36,20.0,14.36,2023-06
T0752,C028,P002,2023-10-26,4,21.68,Alicia Solis,F,61,Steventown,Widget B,Electronics,12.0,86.72,48.0,38.72,2023-10
T0753,C098,P003,2023-09-18,3,6.26,Jonathan Snyder,F,41,Lake Amandaland,Gadget X,Home,5.0,18.78,15.0,3.780000000000001,2023-09
T0754,C038,P003,2023-07-12,1,7.29,Haley White,M,54,East Tony,Gadget X,Home,5.0,7.29,5.0,2.29,2023-07
T0755,C016,P001,2023-12-07,3,12.99,Benjamin Brown,M,20,New Jason,Widget A,Electronics,7.0,38.97,21.0,17.97,2023-12
T0756,C064,P004,2023-04-12,3,13.97,April Guzman,F,23,Lake Melissa,Gadget Y,Home,8.0,41.910000000000004,24.0,17.910000000000004,2023-04
T0757,C023,P002,2023-03-11,2,15.93,Olivia Powers,F,19,Ibarrafort,Widget B,Electronics,12.0,31.86,24.0,7.859999999999999,2023-03
T0758,C049,P005,2023-04-09,2,29.97,Heather Hood MD,M,19,Dominguezberg,Tool Z,Outdoors,15.0,59.94,30.0,29.939999999999998,2023-04
T0759,C091,P002,2023-02-16,1,15.38,Anita Walsh,M,46,New Robertville,Widget B,Electronics,12.0,15.38,12.0,3.380000000000001,2023-02
T0760,C065,P005,2023-04-06,1,19.96,Sherry Stewart,F,59,Jordanburgh,Tool Z,Outdoors,15.0,19.96,15.0,4.960000000000001,2023-04
T0761,C086,P003,2023-05-15,3,9.3,Isaac Doyle,F,41,Gardnermouth,Gadget X,Home,5.0,27.900000000000002,15.0,12.900000000000002,2023-05
T0762,C010,P004,2023-12-19,3,11.01,Todd Hughes,M,28,Territown,Gadget Y,Home,8.0,33.03,24.0,9.030000000000001,2023-12
T0763,C095,P001,2023-07-10,2,12.73,Thomas Cooper,M,42,East Beverly,Widget A,Electronics,7.0,25.46,14.0,11.46,2023-07
T0764,C056,P001,2023-06-02,4,12.07,Brandon Payne,F,64,Washingtonburgh,Widget A,Electronics,7.0,48.28,28.0,20.28,2023-06
T0765,C059,P001,2023-09-17,3,13.26,Shane Cruz,F,34,Jasonside,Widget A,Electronics,7.0,39.78,21.0,18.78,2023-09
T0766,C041,P005,2023-09-25,2,19.81,Lynn Pruitt,F,26,Sullivanfort,Tool Z,Outdoors,15.0,39.62,30.0,9.619999999999997,2023-09
T0767,C055,P005,2023-07-31,4,26.78,Tina Dunn,M,25,Aarontown,Tool Z,Outdoors,15.0,107.12,60.0,47.120000000000005,2023-07
T0768,C052,P004,2023-12-15,3,12.29,Michael Mcguire,F,64,Lake Jasonville,Gadget Y,Home,8.0,36.87,24.0,12.869999999999997,2023-12
T0769,C038,P001,2023-07-10,3,13.8,Haley White,M,54,East Tony,Widget A,Electronics,7.0,41.400000000000006,21.0,20.400000000000006,2023-07
T0770,C052,P001,2023-04-09,3,9.94,Michael Mcguire,F,64,Lake Jasonville,Widget A,Electronics,7.0,29.82,21.0,8.82,2023-04
T0771,C042,P002,2023-09-01,3,17.39,Christopher Hodges,F,56,North Heather,Widget B,Electronics,12.0,52.17,36.0,16.17,2023-09
T0772,C080,P004,2023-10-14,2,15.32,Dylan Wright,F,57,Lake Ericfurt,Gadget Y,Home,8.0,30.64,16.0,14.64,2023-10
T0773,C089,P003,2023-12-06,3,8.98,Louis Thompson,F,62,Elizabethchester,Gadget X,Home,5.0,26.94,15.0,11.940000000000001,2023-12
T0774,C012,P004,2023-01-14,3,9.8,John Bright,M,41,Cynthiaburgh,Gadget Y,Home,8.0,29.400000000000002,24.0,5.400000000000002,2023-01
T0775,C014,P002,2023-11-04,1,21.26,Valerie Adkins,M,57,Kingville,Widget B,Electronics,12.0,21.26,12.0,9.260000000000002,2023-11
T0776,C056,P005,2023-01-10,2,28.37,Brandon Payne,F,64,Washingtonburgh,Tool Z,Outdoors,15.0,56.74,30.0,26.740000000000002,2023-01
T0777,C052,P005,2023-04-04,4,24.52,Michael Mcguire,F,64,Lake Jasonville,Tool Z,Outdoors,15.0,98.08,60.0,38.08,2023-04
T0778,C011,P004,2023-04-12,4,10.79,John Robinson,M,28,East Wayne,Gadget Y,Home,8.0,43.16,32.0,11.159999999999997,2023-04
T0779,C040,P003,2023-11-10,1,6.36,Jerry Stephens,M,38,North Barry,Gadget X,Home,5.0,6.36,5.0,1.3600000000000003,2023-11
T0780,C029,P003,2023-11-06,4,9.08,Danielle Parker,M,42,South Richardport,Gadget X,Home,5.0,36.32,20.0,16.32,2023-11
T0781,C100,P002,2023-08-08,2,19.49,Elizabeth Young,F,61,East Rebeccamouth,Widget B,Electronics,12.0,38.98,24.0,14.979999999999997,2023-08
T0782,C010,P005,2023-09-28,3,25.51,Todd Hughes,M,28,Territown,Tool Z,Outdoors,15.0,76.53,45.0,31.53,2023-09
T0783,C082,P001,2023-02-23,4,10.05,Christopher Hawkins,M,33,South Andrewport,Widget A,Electronics,7.0,40.2,28.0,12.200000000000003,2023-02
T0784,C068,P005,2023-11-29,4,29.05,John Martin,F,35,New Michaelaborough,Tool Z,Outdoors,15.0,116.2,60.0,56.2,2023-11
T0785,C025,P003,2023-05-14,3,6.74,Theresa Smith,F,50,Sylviastad,Gadget X,Home,5.0,20.22,15.0,5.219999999999999,2023-05
T0786,C045,P002,2023-10-26,3,19.02,William Monroe,M,42,Ayalachester,Widget B,Electronics,12.0,57.06,36.0,21.060000000000002,2023-10
T0787,C031,P001,2023-04-11,2,11.75,Lindsay Gilbert,F,59,Deniseberg,Widget A,Electronics,7.0,23.5,14.0,9.5,2023-04
T0788,C019,P003,2023-02-10,2,8.74,Jason Davis,F,41,New Jessicafort,Gadget X,Home,5.0,17.48,10.0,7.48,2023-02
T0789,C026,P002,2023-01-26,4,19.76,Nicole Reid,M,29,Katherineville,Widget B,Electronics,12.0,79.04,48.0,31.040000000000006,2023-01
T0790,C078,P002,2023-02-22,4,19.12,Deanna Green,M,31,New Christopher,Widget B,Electronics,12.0,76.48,48.0,28.480000000000004,2023-02
T0791,C098,P001,2023-08-18,3,12.05,Jonathan Snyder,F,41,Lake Amandaland,Widget A,Electronics,7.0,36.150000000000006,21.0,15.150000000000006,2023-08
T0792,C023,P004,2023-11-27,1,11.32,Olivia Powers,F,19,Ibarrafort,Gadget Y,Home,8.0,11.32,8.0,3.3200000000000003,2023-11
T0793,C060,P005,2023-06-09,4,23.2,Valerie Jones,M,53,New Alexander,Tool Z,Outdoors,15.0,92.8,60.0,32.8,2023-06
T0794,C098,P005,2023-01-12,4,23.46,Jonathan Snyder,F,41,Lake Amandaland,Tool Z,Outdoors,15.0,93.84,60.0,33.84,2023-01
T0795,C058,P005,2023-02-17,4,23.58,John Newton,M,31,Lake Nathanielfurt,Tool Z,Outdoors,15.0,94.32,60.0,34.31999999999999,2023-02
T0796,C083,P005,2023-01-01,2,22.71,Ian Thompson,F,62,Reedberg,Tool Z,Outdoors,15.0,45.42,30.0,15.420000000000002,2023-01
T0797,C042,P003,2023-02-10,2,9.9,Christopher Hodges,F,56,North Heather,Gadget X,Home,5.0,19.8,10.0,9.8,2023-02
T0798,C020,P004,2023-10-21,2,11.47,Michael Frost,F,61,South Brittanystad,Gadget Y,Home,8.0,22.94,16.0,6.940000000000001,2023-10
T0799,C009,P004,2023-03-03,1,14.45,Laurie Sparks,F,40,South Robert,Gadget Y,Home,8.0,14.45,8.0,6.449999999999999,2023-03
T0800,C057,P003,2023-12-02,4,9.12,Mrs. Patricia Williams,F,52,Reevesfurt,Gadget X,Home,5.0,36.48,20.0,16.479999999999997,2023-12
T0801,C036,P005,2023-11-20,4,26.69,Kimberly Cross,M,61,South Reginald,Tool Z,Outdoors,15.0,106.76,60.0,46.760000000000005,2023-11
T0802,C008,P003,2023-03-20,3,6.42,Leslie Lee,M,36,Paulburgh,Gadget X,Home,5.0,19.259999999999998,15.0,4.259999999999998,2023-03
T0803,C065,P001,2023-10-25,1,8.98,Sherry Stewart,F,59,Jordanburgh,Widget A,Electronics,7.0,8.98,7.0,1.9800000000000004,2023-10
T0804,C040,P004,2023-03-18,2,10.51,Jerry Stephens,M,38,North Barry,Gadget Y,Home,8.0,21.02,16.0,5.02,2023-03
T0805,C058,P001,2023-08-11,4,11.1,John Newton,M,31,Lake Nathanielfurt,Widget A,Electronics,7.0,44.4,28.0,16.4,2023-08
T0806,C008,P003,2023-09-14,4,8.81,Leslie Lee,M,36,Paulburgh,Gadget X,Home,5.0,35.24,20.0,15.240000000000002,2023-09
T0807,C037,P001,2023-01-10,2,12.74,Crystal Cox,F,20,Carrilloland,Widget A,Electronics,7.0,25.48,14.0,11.48,2023-01
T0808,C083,P001,2023-07-10,2,10.23,Ian Thompson,F,62,Reedberg,Widget A,Electronics,7.0,20.46,14.0,6.460000000000001,2023-07
T0809,C079,P005,2023-03-20,2,24.41,Joseph Collins DVM,F,40,Frostville,Tool Z,Outdoors,15.0,48.82,30.0,18.82,2023-03
T0810,C065,P004,2023-11-13,1,11.84,Sherry Stewart,F,59,Jordanburgh,Gadget Y,Home,8.0,11.84,8.0,3.84,2023-11
T0811,C060,P005,2023-11-09,1,27.89,Valerie Jones,M,53,New Alexander,Tool Z,Outdoors,15.0,27.89,15.0,12.89,2023-11
T0812,C071,P001,2023-05-18,2,10.62,Ann Stewart,M,51,Cannonshire,Widget A,Electronics,7.0,21.24,14.0,7.239999999999998,2023-05
T0813,C058,P005,2023-09-25,2,29.73,John Newton,M,31,Lake Nathanielfurt,Tool Z,Outdoors,15.0,59.46,30.0,29.46,2023-09
T0814,C084,P002,2023-08-16,2,21.02,Toni Nixon,M,35,South Deborahburgh,Widget B,Electronics,12.0,42.04,24.0,18.04,2023-08
T0815,C042,P005,2023-03-04,2,27.86,Christopher Hodges,F,56,North Heather,Tool Z,Outdoors,15.0,55.72,30.0,25.72,2023-03
T0816,C061,P005,2023-10-24,2,20.01,Brad Smith,M,57,Ericaton,Tool Z,Outdoors,15.0,40.02,30.0,10.020000000000003,2023-10
T0817,C020,P001,2023-08-30,1,13.73,Michael Frost,F,61,South Brittanystad,Widget A,Electronics,7.0,13.73,7.0,6.73,2023-08
T0818,C058,P001,2023-09-15,1,12.36,John Newton,M,31,Lake Nathanielfurt,Widget A,Electronics,7.0,12.36,7.0,5.359999999999999,2023-09
T0819,C044,P001,2023-06-30,2,11.73,Robert Zuniga,M,21,Carrilloside,Widget A,Electronics,7.0,23.46,14.0,9.46,2023-06
T0820,C065,P002,2023-07-05,1,14.9,Sherry Stewart,F,59,Jordanburgh,Widget B,Electronics,12.0,14.9,12.0,2.9000000000000004,2023-07
T0821,C006,P002,2023-04-19,4,17.27,Clinton Fuentes,M,38,Lake Josephberg,Widget B,Electronics,12.0,69.08,48.0,21.08,2023-04
T0822,C091,P004,2023-09-20,4,15.17,Anita Walsh,M,46,New Robertville,Gadget Y,Home,8.0,60.68,32.0,28.68,2023-09
T0823,C057,P005,2023-03-31,2,25.5,Mrs. Patricia Williams,F,52,Reevesfurt,Tool Z,Outdoors,15.0,51.0,30.0,21.0,2023-03
T0824,C067,P005,2023-10-15,4,22.07,Joe Rogers,M,46,Martinhaven,Tool Z,Outdoors,15.0,88.28,60.0,28.28,2023-10
T0825,C021,P003,2023-09-30,3,7.94,Anna Lamb,M,47,Lake Karenchester,Gadget X,Home,5.0,23.82,15.0,8.82,2023-09
T0826,C048,P003,2023-12-05,3,9.58,Sheila Johnson,M,43,Susanhaven,Gadget X,Home,5.0,28.740000000000002,15.0,13.740000000000002,2023-12
T0827,C050,P004,2023-03-30,4,13.42,Carol Martin,M,37,Norrischester,Gadget Y,Home,8.0,53.68,32.0,21.68,2023-03
T0828,C100,P003,2023-07-03,2,7.81,Elizabeth Young,F,61,East Rebeccamouth,Gadget X,Home,5.0,15.62,10.0,5.619999999999999,2023-07
T0829,C087,P005,2023-09-05,3,18.49,Margaret Morales,F,43,West Michaela,Tool Z,Outdoors,15.0,55.47,45.0,10.469999999999999,2023-09
T0830,C007,P003,2023-11-24,4,8.93,Robin Walters,M,56,Lake Nicolemouth,Gadget X,Home,5.0,35.72,20.0,15.719999999999999,2023-11
T0831,C009,P003,2023-12-07,3,8.9,Laurie Sparks,F,40,South Robert,Gadget X,Home,5.0,26.700000000000003,15.0,11.700000000000003,2023-12
T0832,C013,P005,2023-12-23,4,20.97,Travis Kim,M,53,North Gary,Tool Z,Outdoors,15.0,83.88,60.0,23.879999999999995,2023-12
T0833,C087,P004,2023-04-25,1,12.67,Margaret Morales,F,43,West Michaela,Gadget Y,Home,8.0,12.67,8.0,4.67,2023-04
T0834,C037,P003,2023-03-13,3,6.88,Crystal Cox,F,20,Carrilloland,Gadget X,Home,5.0,20.64,15.0,5.640000000000001,2023-03
T0835,C093,P005,2023-03-10,3,23.64,Patrick Wood,M,62,New Devin,Tool Z,Outdoors,15.0,70.92,45.0,25.92,2023-03
T0836,C020,P003,2023-01-17,1,6.73,Michael Frost,F,61,South Brittanystad,Gadget X,Home,5.0,6.73,5.0,1.7300000000000004,2023-01
T0837,C011,P005,2023-11-03,3,23.2,John Robinson,M,28,East Wayne,Tool Z,Outdoors,15.0,69.6,45.0,24.599999999999994,2023-11
T0838,C085,P002,2023-04-08,4,19.18,Heather Anderson,M,64,Suzanneside,Widget B,Electronics,12.0,76.72,48.0,28.72,2023-04
T0839,C045,P003,2023-02-21,2,6.08,William Monroe,M,42,Ayalachester,Gadget X,Home,5.0,12.16,10.0,2.16,2023-02
T0840,C084,P004,2023-07-05,3,11.06,Toni Nixon,M,35,South Deborahburgh,Gadget Y,Home,8.0,33.18,24.0,9.18,2023-07
T0841,C017,P005,2023-07-04,4,24.51,Todd Chavez,F,39,Austinburgh,Tool Z,Outdoors,15.0,98.04,60.0,38.040000000000006,2023-07
T0842,C091,P001,2023-05-24,3,12.04,Anita Walsh,M,46,New Robertville,Widget A,Electronics,7.0,36.12,21.0,15.119999999999997,2023-05
T0843,C040,P005,2023-10-31,2,22.84,Jerry Stephens,M,38,North Barry,Tool Z,Outdoors,15.0,45.68,30.0,15.68,2023-10
T0844,C049,P003,2023-06-29,1,6.29,Heather Hood MD,M,19,Dominguezberg,Gadget X,Home,5.0,6.29,5.0,1.29,2023-06
T0845,C017,P005,2023-05-01,3,20.44,Todd Chavez,F,39,Austinburgh,Tool Z,Outdoors,15.0,61.32000000000001,45.0,16.320000000000007,2023-05
T0846,C012,P004,2023-10-06,3,12.56,John Bright,M,41,Cynthiaburgh,Gadget Y,Home,8.0,37.68,24.0,13.68,2023-10
T0847,C066,P003,2023-03-07,2,9.84,Ronald Williams,F,21,Conleyburgh,Gadget X,Home,5.0,19.68,10.0,9.68,2023-03
T0848,C003,P003,2023-10-08,2,8.97,Erika Wiley,F,32,New John,Gadget X,Home,5.0,17.94,10.0,7.940000000000001,2023-10
T0849,C040,P002,2023-04-16,4,20.44,Jerry Stephens,M,38,North Barry,Widget B,Electronics,12.0,81.76,48.0,33.760000000000005,2023-04
T0850,C028,P003,2023-09-21,4,7.48,Alicia Solis,F,61,Steventown,Gadget X,Home,5.0,29.92,20.0,9.920000000000002,2023-09
T0851,C099,P004,2023-10-15,4,12.83,Robert Carter,M,18,Westmouth,Gadget Y,Home,8.0,51.32,32.0,19.32,2023-10
T0852,C025,P002,2023-07-06,2,22.72,Theresa Smith,F,50,Sylviastad,Widget B,Electronics,12.0,45.44,24.0,21.439999999999998,2023-07
T0853,C018,P002,2023-10-12,4,20.05,Caitlyn Collins,M,19,Bowersbury,Widget B,Electronics,12.0,80.2,48.0,32.2,2023-10
T0854,C010,P003,2023-02-27,2,8.9,Todd Hughes,M,28,Territown,Gadget X,Home,5.0,17.8,10.0,7.800000000000001,2023-02
T0855,C013,P005,2023-05-03,4,25.27,Travis Kim,M,53,North Gary,Tool Z,Outdoors,15.0,101.08,60.0,41.08,2023-05
T0856,C099,P005,2023-08-01,3,28.81,Robert Carter,M,18,Westmouth,Tool Z,Outdoors,15.0,86.42999999999999,45.0,41.42999999999999,2023-08
T0857,C095,P005,2023-06-04,2,25.86,Thomas Cooper,M,42,East Beverly,Tool Z,Outdoors,15.0,51.72,30.0,21.72,2023-06
T0858,C005,P003,2023-11-10,3,8.37,Adam Webb,M,25,Cooperstad,Gadget X,Home,5.0,25.11,15.0,10.11,2023-11
T0859,C099,P005,2023-06-17,2,22.31,Robert Carter,M,18,Westmouth,Tool Z,Outdoors,15.0,44.62,30.0,14.619999999999997,2023-06
T0860,C017,P005,2023-09-01,3,25.48,Todd Chavez,F,39,Austinburgh,Tool Z,Outdoors,15.0,76.44,45.0,31.439999999999998,2023-09
T0861,C049,P002,2023-03-14,4,22.43,Heather Hood MD,M,19,Dominguezberg,Widget B,Electronics,12.0,89.72,48.0,41.72,2023-03
T0862,C021,P002,2023-12-14,1,15.66,Anna Lamb,M,47,Lake Karenchester,Widget B,Electronics,12.0,15.66,12.0,3.66,2023-12
T0863,C089,P005,2023-07-04,4,22.86,Louis Thompson,F,62,Elizabethchester,Tool Z,Outdoors,15.0,91.44,60.0,31.439999999999998,2023-07
T0864,C022,P004,2023-06-11,2,10.75,Brenda Fry,M,55,North Steve,Gadget Y,Home,8.0,21.5,16.0,5.5,2023-06
T0865,C006,P004,2023-02-20,4,11.99,Clinton Fuentes,M,38,Lake Josephberg,Gadget Y,Home,8.0,47.96,32.0,15.96,2023-02
T0866,C047,P002,2023-06-30,2,16.14,Katherine Espinoza,F,26,South Gary,Widget B,Electronics,12.0,32.28,24.0,8.280000000000001,2023-06
T0867,C057,P005,2023-01-25,1,18.83,Mrs. Patricia Williams,F,52,Reevesfurt,Tool Z,Outdoors,15.0,18.83,15.0,3.8299999999999983,2023-01
T0868,C037,P004,2023-04-17,1,11.18,Crystal Cox,F,20,Carrilloland,Gadget Y,Home,8.0,11.18,8.0,3.1799999999999997,2023-04
T0869,C030,P005,2023-05-11,4,22.86,Whitney Carter,M,44,West Stephanie,Tool Z,Outdoors,15.0,91.44,60.0,31.439999999999998,2023-05
T0870,C031,P003,2023-02-25,2,8.06,Lindsay Gilbert,F,59,Deniseberg,Gadget X,Home,5.0,16.12,10.0,6.120000000000001,2023-02
T0871,C061,P002,2023-11-06,1,20.76,Brad Smith,M,57,Ericaton,Widget B,Electronics,12.0,20.76,12.0,8.760000000000002,2023-11
T0872,C048,P005,2023-06-26,3,19.96,Sheila Johnson,M,43,Susanhaven,Tool Z,Outdoors,15.0,59.88,45.0,14.880000000000003,2023-06
T0873,C057,P004,2023-01-15,3,11.6,Mrs. Patricia Williams,F,52,Reevesfurt,Gadget Y,Home,8.0,34.8,24.0,10.799999999999997,2023-01
T0874,C099,P003,2023-07-06,4,7.03,Robert Carter,M,18,Westmouth,Gadget X,Home,5.0,28.12,20.0,8.120000000000001,2023-07
T0875,C100,P004,2023-08-27,1,9.66,Elizabeth Young,F,61,East Rebeccamouth,Gadget Y,Home,8.0,9.66,8.0,1.6600000000000001,2023-08
T0876,C065,P005,2023-11-10,1,27.28,Sherry Stewart,F,59,Jordanburgh,Tool Z,Outdoors,15.0,27.28,15.0,12.280000000000001,2023-11
T0877,C054,P002,2023-10-31,4,18.21,Michelle Padilla,F,61,Monicaland,Widget B,Electronics,12.0,72.84,48.0,24.840000000000003,2023-10
T0878,C026,P005,2023-10-15,3,23.45,Nicole Reid,M,29,Katherineville,Tool Z,Outdoors,15.0,70.35,45.0,25.349999999999994,2023-10
T0879,C018,P003,2023-08-27,3,9.53,Caitlyn Collins,M,19,Bowersbury,Gadget X,Home,5.0,28.589999999999996,15.0,13.589999999999996,2023-08
T0880,C007,P004,2023-06-19,2,10.69,Robin Walters,M,56,Lake Nicolemouth,Gadget Y,Home,8.0,21.38,16.0,5.379999999999999,2023-06
T0881,C048,P005,2023-08-29,2,23.39,Sheila Johnson,M,43,Susanhaven,Tool Z,Outdoors,15.0,46.78,30.0,16.78,2023-08
T0882,C014,P005,2023-01-10,4,27.95,Valerie Adkins,M,57,Kingville,Tool Z,Outdoors,15.0,111.8,60.0,51.8,2023-01
T0883,C016,P003,2023-05-27,1,7.8,Benjamin Brown,M,20,New Jason,Gadget X,Home,5.0,7.8,5.0,2.8,2023-05
T0884,C011,P002,2023-08-30,4,20.32,John Robinson,M,28,East Wayne,Widget B,Electronics,12.0,81.28,48.0,33.28,2023-08
T0885,C035,P004,2023-01-16,1,11.22,Lynn Jensen,F,64,New Monica,Gadget Y,Home,8.0,11.22,8.0,3.2200000000000006,2023-01
T0886,C066,P002,2023-03-08,2,16.01,Ronald Williams,F,21,Conleyburgh,Widget B,Electronics,12.0,32.02,24.0,8.020000000000003,2023-03
T0887,C056,P001,2023-04-18,1,11.79,Brandon Payne,F,64,Washingtonburgh,Widget A,Electronics,7.0,11.79,7.0,4.789999999999999,2023-04
T0888,C029,P004,2023-05-06,3,13.85,Danielle Parker,M,42,South Richardport,Gadget Y,Home,8.0,41.55,24.0,17.549999999999997,2023-05
T0889,C045,P001,2023-09-07,1,12.78,William Monroe,M,42,Ayalachester,Widget A,Electronics,7.0,12.78,7.0,5.779999999999999,2023-09
T0890,C054,P001,2023-02-20,4,12.91,Michelle Padilla,F,61,Monicaland,Widget A,Electronics,7.0,51.64,28.0,23.64,2023-02
T0891,C051,P005,2023-03-23,4,28.37,Michelle Castro MD,F,45,Frostfort,Tool Z,Outdoors,15.0,113.48,60.0,53.480000000000004,2023-03
T0892,C048,P002,2023-04-28,2,16.38,Sheila Johnson,M,43,Susanhaven,Widget B,Electronics,12.0,32.76,24.0,8.759999999999998,2023-04
T0893,C050,P001,2023-10-01,1,8.59,Carol Martin,M,37,Norrischester,Widget A,Electronics,7.0,8.59,7.0,1.5899999999999999,2023-10
T0894,C048,P002,2023-02-07,2,14.95,Sheila Johnson,M,43,Susanhaven,Widget B,Electronics,12.0,29.9,24.0,5.899999999999999,2023-02
T0895,C004,P003,2023-11-17,3,6.92,Christine Burns,M,60,Port Kimberlyville,Gadget X,Home,5.0,20.759999999999998,15.0,5.759999999999998,2023-11
T0896,C013,P003,2023-07-12,2,6.16,Travis Kim,M,53,North Gary,Gadget X,Home,5.0,12.32,10.0,2.3200000000000003,2023-07
T0897,C019,P002,2023-02-27,3,16.56,Jason Davis,F,41,New Jessicafort,Widget B,Electronics,12.0,49.67999999999999,36.0,13.679999999999993,2023-02
T0898,C005,P003,2023-08-29,1,9.74,Adam Webb,M,25,Cooperstad,Gadget X,Home,5.0,9.74,5.0,4.74,2023-08
T0899,C061,P002,2023-02-26,1,15.39,Brad Smith,M,57,Ericaton,Widget B,Electronics,12.0,15.39,12.0,3.3900000000000006,2023-02
T0900,C098,P004,2023-10-27,3,9.87,Jonathan Snyder,F,41,Lake Amandaland,Gadget Y,Home,8.0,29.61,24.0,5.609999999999999,2023-10
T0901,C058,P005,2023-02-07,2,22.77,John Newton,M,31,Lake Nathanielfurt,Tool Z,Outdoors,15.0,45.54,30.0,15.54,2023-02
T0902,C001,P001,2023-02-08,2,13.8,Paula Hall,M,56,Alexiston,Widget A,Electronics,7.0,27.6,14.0,13.600000000000001,2023-02
T0903,C003,P003,2023-10-24,3,6.07,Erika Wiley,F,32,New John,Gadget X,Home,5.0,18.21,15.0,3.210000000000001,2023-10
T0904,C028,P002,2023-09-16,1,20.54,Alicia Solis,F,61,Steventown,Widget B,Electronics,12.0,20.54,12.0,8.54,2023-09
T0905,C071,P005,2023-03-16,1,24.96,Ann Stewart,M,51,Cannonshire,Tool Z,Outdoors,15.0,24.96,15.0,9.96,2023-03
T0906,C068,P004,2023-05-08,4,12.9,John Martin,F,35,New Michaelaborough,Gadget Y,Home,8.0,51.6,32.0,19.6,2023-05
T0907,C015,P003,2023-12-19,2,7.37,Jesse Garrett,M,41,South Danieltown,Gadget X,Home,5.0,14.74,10.0,4.74,2023-12
T0908,C031,P003,2023-04-08,2,6.56,Lindsay Gilbert,F,59,Deniseberg,Gadget X,Home,5.0,13.12,10.0,3.119999999999999,2023-04
T0909,C016,P001,2023-08-06,4,9.14,Benjamin Brown,M,20,New Jason,Widget A,Electronics,7.0,36.56,28.0,8.560000000000002,2023-08
